Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Rawah_Wilderness_Area_1,Comanche_Peak_Wilderness_Area_1,Cache_la_Poudre_Wilderness_Area_1,Soil_Type_10_1,Soil_Type_12_1,Soil_Type_22_1,Soil_Type_23_1,Soil_Type_29_1,Soil_Type_30_1,Soil_Type_32_1,Soil_Type_33_1,dup_Elevation,dup_Aspect,dup_Slope,dup_Horizontal_Distance_To_Hydrology,dup_Vertical_Distance_To_Hydrology,dup_Horizontal_Distance_To_Roadways,dup_Hillshade_9am,dup_Hillshade_Noon,dup_Hillshade_3pm,dup_Horizontal_Distance_To_Fire_Points,dup_Rawah_Wilderness_Area_1,dup_Comanche_Peak_Wilderness_Area_1,dup_Cache_la_Poudre_Wilderness_Area_1,dup_Soil_Type_10_1,dup_Soil_Type_12_1,dup_Soil_Type_22_1,dup_Soil_Type_23_1,dup_Soil_Type_29_1,dup_Soil_Type_30_1,dup_Soil_Type_32_1,dup_Soil_Type_33_1,class,prob,sample
385,61,121,150,234,85,846,881,570,216,1,0,0,0,0,0,0,1,0,0,0,653,463,76,242,232,144,881,952,598,324,1,0,0,0,0,0,1,0,0,0,0,-1,2.3469274109022594e-9,train
797,488,151,428,350,379,889,968,598,213,0,1,0,0,0,0,0,0,0,0,0,631,857,242,354,203,295,692,897,755,72,0,1,0,0,0,1,0,0,0,0,0,-1,3.3235561423148925e-7,test
486,180,454,343,483,117,912,653,177,107,0,1,0,0,0,0,0,0,0,0,1,159,0,182,21,209,205,794,853,598,79,0,0,1,0,0,0,0,0,0,0,0,-1,0.02506337753123377,test
79,902,167,0,223,77,751,893,692,67,0,0,1,0,0,0,0,0,0,0,0,387,58,242,125,301,181,818,806,511,100,0,1,0,0,0,0,0,0,0,0,0,1,0.9803858325572055,test
757,885,394,125,296,189,570,814,775,230,0,0,0,0,0,0,0,0,0,0,0,360,269,136,107,262,218,928,893,480,616,1,0,0,0,0,0,0,0,0,0,0,-1,8.46864636004914e-8,test
606,269,363,173,263,462,983,783,252,95,0,1,0,0,0,0,0,0,0,0,1,712,524,76,0,223,805,865,956,625,88,1,0,0,0,0,0,0,0,0,0,0,-1,8.683538855879754e-10,test
600,208,45,150,225,400,877,920,578,135,1,0,0,0,0,0,0,1,0,0,0,532,436,409,61,223,57,936,909,409,239,1,0,0,0,0,0,0,0,1,0,0,-1,2.3094195429946574e-9,test
321,599,61,410,367,128,850,956,649,56,0,0,1,0,0,0,0,0,0,0,0,234,869,454,352,334,53,503,798,818,251,0,0,1,1,0,0,0,0,0,0,0,1,0.8552082073119971,train
568,577,257,480,359,404,810,999,700,278,0,1,0,0,0,0,0,0,0,0,1,717,835,333,365,325,250,602,881,822,440,1,0,0,0,0,0,0,0,0,0,0,-1,3.0112855746958954e-9,test
659,22,151,167,259,639,818,865,586,452,1,0,0,0,0,0,0,1,0,0,0,377,674,272,21,225,185,716,987,802,208,0,1,0,0,0,0,0,0,0,0,0,-1,7.016537760504869e-6,test
597,874,333,173,160,148,617,850,775,385,1,0,0,0,0,0,0,1,0,0,0,780,119,242,526,314,484,869,802,444,221,0,1,0,0,0,0,0,0,0,0,0,-1,1.0926765982113685e-9,test
545,586,167,245,261,293,830,983,684,281,0,1,0,0,0,0,0,0,0,1,0,589,302,303,91,283,519,983,838,326,356,1,0,0,0,0,0,0,0,1,0,0,-1,6.634302616060052e-8,test
561,191,348,68,223,727,932,739,275,373,1,0,0,0,0,0,0,1,0,0,0,559,447,378,275,290,238,928,928,452,169,0,1,0,0,0,0,0,0,0,0,0,-1,7.366536096674989e-6,train
604,899,348,43,259,454,617,826,743,387,0,1,0,0,0,0,0,0,0,0,0,572,308,242,163,323,206,968,869,389,210,0,1,0,0,0,0,0,0,0,1,0,-1,9.850957246163421e-5,test
653,286,378,202,342,254,991,783,232,375,1,0,0,0,0,0,0,1,0,0,0,500,228,288,21,243,115,952,798,326,232,0,1,0,0,0,0,0,0,0,0,1,-1,1.6378083456149e-8,test
818,114,257,434,332,383,861,787,433,251,1,0,0,0,0,0,0,0,0,0,0,568,264,212,346,228,608,952,857,401,469,1,0,0,0,0,0,0,1,0,0,0,-1,6.420720222536381e-11,test
504,813,91,21,223,130,798,940,688,118,0,1,0,0,0,0,1,0,0,0,0,700,402,363,150,281,137,964,897,385,359,0,1,0,0,0,0,0,0,0,0,0,-1,1.8252702018943174e-6,test
629,905,212,195,301,674,732,881,700,415,1,0,0,0,0,0,0,0,1,0,0,559,144,288,204,312,636,889,767,374,625,1,0,0,0,0,0,0,1,0,0,0,-1,1.057182625564248e-9,train
429,980,61,64,232,244,838,916,621,591,1,0,0,0,1,0,0,0,0,0,0,437,899,272,279,382,266,676,857,724,326,0,1,0,1,0,0,0,0,0,0,0,-1,5.0252956321237965e-5,test
565,738,106,198,281,23,798,956,704,174,0,1,0,0,0,0,0,0,0,1,0,573,380,242,250,294,49,956,916,448,206,1,0,0,0,0,0,1,0,0,0,0,-1,1.3946814841988788e-8,train
617,261,151,286,252,243,928,885,468,207,1,0,0,0,0,0,0,1,0,0,0,636,672,151,21,223,336,787,979,732,132,0,1,0,0,0,0,1,0,0,0,0,-1,5.071132361882346e-9,train
540,161,212,30,236,782,901,830,441,227,1,0,0,0,0,0,0,0,1,0,0,547,233,106,130,223,262,905,897,515,186,1,0,0,0,0,0,0,1,0,0,0,-1,2.030350602359888e-8,train
650,286,76,228,305,730,901,916,543,54,1,0,0,0,0,0,0,1,0,0,0,514,608,318,64,262,145,751,999,759,54,0,1,0,0,0,0,0,0,0,0,1,-1,4.3319249274523195e-8,test
566,17,136,144,227,872,826,877,594,442,1,0,0,0,0,0,0,1,0,0,0,469,913,348,150,382,172,625,806,720,181,0,1,0,0,0,0,1,0,0,0,0,-1,5.496010164983589e-7,test
666,885,136,455,293,282,775,912,688,83,0,1,0,0,0,0,0,0,0,1,0,758,935,151,182,237,367,775,885,657,339,0,1,0,0,0,0,0,0,0,0,0,-1,7.069173873295811e-9,train
397,680,182,21,232,217,771,979,747,159,0,1,0,0,0,0,1,0,0,0,0,703,985,197,177,288,82,775,850,610,134,0,0,0,0,0,0,0,0,0,1,0,-1,3.3982508230200207e-07,test
743,913,167,77,228,707,759,893,680,485,0,1,0,0,0,0,0,0,0,0,0,703,919,272,251,299,232,692,846,700,356,0,1,0,0,0,0,0,0,0,0,1,-1,1.3057423701547763e-8,train
377,228,197,152,207,51,936,850,421,171,1,0,0,0,0,0,0,1,0,0,0,663,907,106,77,236,728,802,916,661,344,1,0,0,0,0,1,0,0,0,0,0,-1,1.6283391879906665e-9,test
443,169,394,173,268,159,905,696,252,251,0,1,0,0,0,0,0,0,0,0,1,540,938,257,91,245,186,712,842,673,440,1,0,0,0,0,1,0,0,0,0,0,-1,3.023388647934923e-8,test
317,824,167,109,262,6,747,932,732,62,0,0,1,0,0,0,0,0,0,0,0,290,738,227,262,516,158,708,964,802,121,0,0,1,0,0,0,0,0,0,0,0,1,0.8666032046486664,train
626,475,348,107,223,430,897,956,523,134,0,1,0,0,0,0,0,0,0,0,1,558,119,167,43,227,687,873,850,500,665,1,0,0,0,0,0,0,1,0,0,0,-1,3.751966514717705e-9,test
553,161,151,173,223,661,897,857,484,373,1,0,0,0,0,0,0,1,0,0,0,713,255,76,21,218,547,901,909,539,305,1,0,0,0,0,0,0,0,0,0,0,-1,3.614939183879333e-10,test
700,164,333,107,275,355,905,747,0,58,0,1,0,0,0,0,0,0,0,0,0,637,788,212,245,292,158,708,944,783,380,0,1,0,0,0,0,0,0,0,0,1,-1,5.722576328420406e-8,train
633,874,61,21,226,676,822,928,653,381,1,0,0,0,0,0,0,1,0,0,0,613,155,167,279,240,270,893,853,480,162,0,1,0,0,0,0,0,0,0,0,0,-1,8.290072779874508e-8,train
528,566,469,275,336,135,735,979,700,56,0,1,0,0,0,0,0,0,0,0,0,572,655,197,21,227,208,779,987,743,42,0,1,0,0,0,0,0,0,0,0,0,-1,0.0010348985662662485,train
105,902,197,150,237,107,735,885,700,130,0,0,1,0,0,0,0,0,0,0,0,709,56,197,221,293,629,826,830,531,291,0,1,0,0,0,1,0,0,0,0,0,-1,0.013481088585319103,test
697,53,242,107,263,455,810,798,515,452,0,1,0,0,0,0,0,0,0,0,0,344,105,121,156,250,89,865,873,535,139,0,0,1,0,0,0,0,0,0,0,0,-1,0.001184914590030515,test
538,272,151,240,324,489,932,885,464,376,1,0,0,0,0,0,0,1,0,0,0,615,136,212,77,236,415,885,818,448,792,1,0,0,0,0,0,0,1,0,0,0,-1,1.0959293856978797e-9,test
599,794,348,122,247,492,586,912,861,170,0,1,0,0,0,0,0,0,0,0,0,553,22,197,395,475,90,806,842,570,193,0,1,0,0,0,0,0,0,0,1,0,-1,2.3980485650907803e-4,test
518,314,151,167,276,317,936,901,472,95,0,1,0,0,0,0,0,0,0,1,0,232,291,272,21,235,36,975,842,346,163,0,0,1,0,0,0,0,0,0,0,0,-1,0.019917571991094906,test
119,205,272,122,306,42,936,802,358,69,0,0,1,0,0,0,0,0,0,0,0,458,155,136,163,281,353,889,869,507,296,0,1,0,0,0,0,0,0,0,1,0,1,0.8934316611782845,test
429,380,303,43,243,318,968,897,397,90,0,1,0,0,0,0,0,0,0,0,0,595,314,272,299,425,308,975,857,358,201,0,1,0,0,0,0,0,0,0,0,0,-1,0.022757173960835188,train
391,444,91,43,217,182,893,948,582,223,0,1,0,0,0,0,0,0,0,0,0,535,0,242,501,476,56,767,822,590,180,0,1,0,1,0,0,0,0,0,0,0,-1,0.07240339244825097,test
367,69,106,107,240,428,853,885,570,360,0,1,0,0,0,0,0,0,0,0,0,582,486,121,236,290,744,885,964,602,577,1,0,0,0,0,0,0,0,1,0,0,-1,1.423009436758397e-4,test
574,297,136,61,239,395,924,905,496,266,0,1,0,0,0,0,0,0,0,0,1,499,117,212,198,280,476,873,822,468,384,1,0,0,0,1,0,0,0,0,0,0,-1,4.265884945028675e-8,train
602,211,167,423,248,252,920,865,460,342,1,0,0,0,0,0,0,1,0,0,0,526,297,288,307,373,131,979,838,334,131,1,0,0,0,0,0,0,1,0,0,0,-1,1.0884906777005355e-8,train
568,47,242,355,259,88,806,806,523,71,0,1,0,0,0,0,0,0,0,0,0,715,519,121,698,387,335,869,968,625,278,0,1,0,0,0,0,0,0,0,0,0,-1,4.463368717881046e-5,test
695,588,182,0,223,496,822,987,692,209,0,1,0,0,0,0,1,0,0,0,0,612,835,182,64,235,691,728,920,743,102,1,0,0,0,0,0,0,1,0,0,0,-1,5.07381220828114e-10,test
547,919,272,163,310,568,692,846,700,355,1,0,0,0,0,0,0,0,1,0,0,443,932,348,289,368,278,637,791,688,315,0,1,0,1,0,0,0,0,0,0,0,-1,9.8282048589411e-6,test
341,375,257,215,359,42,960,905,429,50,0,1,0,0,0,0,0,0,0,0,0,329,108,272,182,339,148,857,775,425,149,0,1,0,0,0,0,0,0,0,0,0,1,0.8742111289349085,test
647,125,76,30,223,559,869,901,562,44,0,1,0,0,0,0,1,0,0,0,0,486,22,212,61,252,320,794,830,566,131,0,1,0,0,0,0,1,0,0,0,0,-1,5.293890936885719e-7,test
416,991,151,215,225,107,806,873,610,148,1,0,0,0,1,0,0,0,0,0,0,593,799,348,172,150,136,594,909,853,376,1,0,0,0,0,0,0,0,1,0,0,-1,1.0217420775117574e-9,train
491,327,151,68,230,352,936,909,480,370,1,0,0,0,0,0,0,0,1,0,0,663,882,106,77,237,739,794,920,676,354,1,0,0,0,0,1,0,0,0,0,0,-1,8.175616388604911e-10,train
644,944,303,240,315,152,680,810,665,236,0,1,0,0,0,0,0,0,0,0,1,631,397,106,21,225,595,909,940,551,221,1,0,0,0,0,1,0,0,0,0,0,-1,1.6985998333669838e-10,test
556,80,121,505,454,151,853,873,551,345,0,1,0,0,0,0,0,0,0,1,0,742,513,227,405,358,631,873,979,614,342,0,1,0,0,0,0,0,0,0,0,1,-1,9.001157381575498e-8,train
670,968,636,77,278,419,437,535,547,156,0,1,0,0,0,0,0,0,0,1,0,530,164,167,68,244,629,897,850,468,533,1,0,0,0,0,0,0,1,0,0,0,-1,3.472249272275738e-10,train
555,322,257,152,297,333,971,869,378,259,0,1,0,0,0,0,0,0,0,0,0,209,250,106,0,223,164,909,901,519,166,0,0,1,1,0,0,0,0,0,0,0,-1,0.5210426609778256,test
619,982,318,245,261,206,712,779,598,276,0,1,0,0,0,0,0,0,0,0,0,624,244,76,193,214,603,897,909,539,214,1,0,0,0,0,1,0,0,0,0,0,-1,3.978930564668607e-8,train
538,635,363,451,453,179,692,995,810,242,0,1,0,0,0,0,0,0,0,1,0,603,191,333,64,253,97,932,751,295,106,1,0,0,0,0,0,0,1,0,0,0,-1,3.2688750017562363e-8,train
623,802,136,96,257,161,771,940,720,225,0,0,0,0,0,0,0,0,0,0,0,275,785,257,259,404,147,669,936,814,23,0,0,1,1,0,0,0,0,0,0,0,-1,0.002508126358103021,test
576,930,167,21,232,72,767,885,665,231,0,1,0,0,0,0,1,0,0,0,0,463,663,333,193,252,219,688,991,826,189,0,1,0,0,0,0,0,0,0,0,0,-1,3.8628960113347926e-5,test
613,672,318,343,360,191,688,991,826,90,0,1,0,0,0,0,0,0,0,0,0,572,574,151,403,324,277,842,979,669,358,0,1,0,0,0,0,0,0,0,1,0,-1,2.299953373676824e-4,train
578,733,167,271,368,355,759,964,751,205,0,1,0,0,0,0,0,0,0,0,0,537,180,76,125,230,124,885,905,551,325,1,0,0,0,0,0,1,0,0,0,0,-1,8.131415021057936e-7,train
445,746,590,136,373,164,370,865,975,200,0,1,0,0,0,0,0,0,0,0,0,445,78,61,89,214,259,857,912,590,379,1,0,0,0,0,0,0,0,0,0,0,-1,8.140153268872886e-5,train
497,319,61,30,227,17,893,928,566,286,1,0,0,0,0,0,1,0,0,0,0,530,225,257,64,232,103,948,814,354,101,1,0,0,0,0,1,0,0,0,0,0,-1,5.551847449233653e-10,test
497,352,348,107,297,661,987,853,319,662,1,0,0,0,0,0,0,0,1,0,0,654,555,197,257,258,320,846,987,665,113,1,0,0,0,0,1,0,0,0,0,0,-1,4.975883424937236e-8,test
541,247,151,89,230,564,924,881,472,268,1,0,0,0,1,0,0,0,0,0,0,659,511,136,107,232,395,873,971,617,157,0,1,0,0,0,0,1,0,0,0,0,-1,1.7635238893548048e-8,test
739,957,227,347,293,499,743,846,645,480,0,1,0,0,0,0,0,0,0,0,0,550,214,333,77,276,80,948,767,291,230,0,1,0,0,0,0,0,0,0,0,1,-1,7.194094308181364e-7,train
653,638,106,64,240,106,822,971,688,200,0,1,0,0,0,0,1,0,0,0,0,554,80,151,61,225,518,853,861,539,230,1,0,0,0,0,0,0,1,0,0,0,-1,1.9970017517929067e-9,train
569,447,242,144,266,179,920,952,523,83,0,1,0,0,0,0,0,0,0,0,0,692,647,136,21,226,457,806,979,708,200,0,1,0,0,0,0,0,0,0,0,0,-1,2.2676641098906724e-5,test
384,549,424,21,227,288,779,983,665,286,0,1,0,0,0,0,0,0,0,0,0,135,33,439,89,327,145,704,665,452,50,0,0,1,1,0,0,0,0,0,0,0,1,0.9683511656371034,test
761,810,76,594,472,140,806,940,676,77,0,0,0,0,0,0,0,0,0,0,0,743,511,167,589,408,412,877,975,617,158,0,1,0,0,0,0,0,0,0,0,1,-1,5.5774490554428055e-9,test
413,394,121,273,288,130,916,936,539,395,1,0,0,0,1,0,0,0,0,0,0,721,253,242,0,223,349,956,842,382,62,0,1,0,0,0,0,0,0,0,0,0,-1,2.139624737854162e-7,test
635,463,182,405,296,46,905,960,570,249,0,1,0,0,0,0,1,0,0,0,0,428,264,363,137,303,32,983,775,248,80,1,0,0,0,0,0,0,0,1,0,0,-1,3.5832727831161255e-7,test
638,416,197,21,228,436,928,940,515,465,1,0,0,0,0,0,0,0,0,0,0,723,549,151,369,324,537,853,979,653,333,1,0,0,0,0,0,1,0,0,0,0,-1,1.65310738621176e-10,test
556,155,182,152,240,516,897,842,460,741,1,0,0,0,0,0,0,1,0,0,0,583,283,106,0,223,344,912,909,519,553,1,0,0,0,0,0,1,0,0,0,0,-1,1.0482636826070333e-9,test
727,119,288,122,244,487,865,771,409,375,0,1,0,0,0,0,0,0,0,0,0,498,136,136,319,323,183,881,869,515,384,0,1,0,0,0,0,0,0,0,0,0,-1,1.0055530456865972e-4,test
561,236,91,172,270,566,897,905,535,263,1,0,0,0,0,0,1,0,0,0,0,400,50,45,150,234,106,853,916,602,224,1,0,0,0,0,0,0,1,0,0,0,-1,2.9923749539985244e-8,test
582,211,409,116,159,84,948,704,201,116,1,0,0,0,0,0,0,1,0,0,0,532,266,167,202,316,236,932,885,460,233,0,1,0,0,0,0,0,0,0,0,0,-1,4.926818650778399e-7,test
653,72,439,202,338,150,755,641,362,113,1,0,0,0,0,1,0,0,0,0,0,443,974,136,21,234,332,806,889,625,564,1,0,0,0,0,0,1,0,0,0,0,-1,2.2380773869084786e-11,train
74,158,348,130,274,34,901,732,311,41,0,0,1,0,0,0,0,0,0,0,0,382,486,303,177,254,74,893,968,558,161,0,1,0,0,0,0,0,0,0,0,0,1,0.997936542922767,test
351,982,182,48,235,148,787,857,614,701,1,0,0,0,0,0,0,0,1,0,0,722,955,394,86,252,140,617,743,641,200,0,0,0,0,0,0,0,0,0,0,0,-1,2.5745630398248795e-8,test
365,94,242,136,283,126,850,802,468,190,1,0,0,0,0,0,0,0,0,0,0,405,297,227,298,297,107,960,869,401,197,1,0,0,0,0,0,0,0,1,0,0,-1,2.556663053171125e-5,test
500,155,212,77,292,17,897,818,433,57,1,0,0,0,0,0,0,0,1,0,0,618,391,242,387,298,249,952,920,460,115,0,1,0,0,0,0,0,0,0,0,0,-1,1.4073075146890871e-6,test
595,669,106,540,283,831,810,968,700,541,1,0,0,0,0,0,0,1,0,0,0,615,125,136,77,223,573,877,865,519,383,1,0,0,0,0,0,0,1,0,0,0,-1,2.466162809250027e-9,test
637,200,151,240,327,90,909,869,480,80,0,1,0,0,0,0,0,0,0,0,0,435,78,212,193,341,146,842,826,507,280,0,1,0,0,0,0,0,0,0,0,0,-1,7.138393769837235e-4,test
882,0,136,198,334,247,818,881,606,254,0,0,0,0,0,0,0,0,0,0,0,636,549,212,130,261,316,846,987,661,111,0,1,0,0,0,0,0,0,0,1,0,-1,5.76352469126715e-9,test
587,366,182,515,272,405,940,920,484,351,0,1,0,0,0,0,0,0,0,0,0,586,491,272,125,236,815,889,971,578,327,1,0,0,0,0,0,0,1,0,0,0,-1,5.385960114551346e-6,train
577,311,242,129,253,116,968,873,393,112,1,0,0,0,0,0,0,1,0,0,0,686,438,121,30,228,579,901,952,574,351,1,0,0,0,0,0,0,0,0,0,0,-1,1.5694454399411243e-10,test
727,558,242,154,281,491,830,991,673,63,0,1,0,0,0,0,0,0,0,0,0,579,477,197,167,271,325,897,968,578,166,0,1,0,0,0,0,0,0,0,1,0,-1,2.1774144093484217e-5,test
501,561,227,30,235,474,834,991,673,273,0,1,0,0,0,0,0,0,0,0,0,735,905,136,89,214,699,779,905,676,473,0,1,0,0,0,0,0,0,0,0,0,-1,2.2438178862585795e-5,train
226,602,242,182,287,125,791,999,728,103,0,0,1,0,0,0,0,0,0,0,0,69,866,484,21,240,17,472,779,826,80,0,0,1,1,0,0,0,0,0,0,0,1,0.9978838099033343,train
609,311,76,167,275,941,901,920,547,426,1,0,0,0,0,0,0,1,0,0,0,711,666,76,259,316,703,826,960,676,142,1,0,0,0,0,0,0,1,0,0,0,-1,3.5382682836006667e-10,test
732,161,318,367,268,413,905,755,338,163,0,1,0,0,0,0,0,0,0,0,0,571,699,454,365,626,306,551,956,912,186,0,1,0,0,0,0,0,0,0,0,0,-1,6.887153112856966e-5,train
548,333,136,107,219,650,928,912,500,679,1,0,0,0,0,0,0,1,0,0,0,491,885,272,0,223,138,669,865,743,258,1,0,0,0,0,0,0,0,1,0,0,-1,1.491042789329747e-8,test
462,80,106,193,267,288,857,881,558,331,1,0,0,0,1,0,0,0,0,0,0,500,130,136,279,275,299,877,869,519,397,1,0,0,0,0,0,0,0,1,0,0,-1,2.6312264123709694e-8,train
640,14,242,152,274,497,775,810,566,443,0,1,0,0,0,0,0,0,0,0,0,683,633,106,61,239,699,822,971,688,68,1,0,0,0,0,1,0,0,0,0,0,-1,1.5538894266342916e-8,test
540,810,45,237,234,264,834,936,649,152,0,1,0,0,0,0,1,0,0,0,0,643,752,167,269,266,473,755,960,751,140,1,0,0,0,0,0,0,1,0,0,0,-1,1.3392427412843647e-8,train
597,966,333,130,268,188,680,779,629,197,0,1,0,0,0,0,0,0,0,0,0,538,180,182,43,228,779,912,846,444,223,1,0,0,0,0,0,0,0,1,0,0,-1,1.8984158528373371e-7,train
280,877,394,292,474,113,562,822,791,40,0,0,1,1,0,0,0,0,0,0,0,196,591,378,43,249,152,739,999,747,74,0,0,1,0,0,0,0,0,0,0,0,1,0.9810317116917263,train
371,147,212,177,230,109,893,818,437,111,1,0,0,0,0,0,0,0,0,0,0,705,147,136,327,296,876,889,865,503,92,1,0,0,0,0,1,0,0,0,0,0,-1,1.2390553416478627e-8,test
545,672,167,349,296,837,779,979,743,811,1,0,0,0,0,0,0,1,0,0,0,446,58,121,173,265,298,846,877,570,540,1,0,0,0,1,0,0,0,0,0,0,-1,5.138815454745417e-7,train
686,266,136,136,200,647,920,897,492,302,1,0,0,0,0,0,1,0,0,0,0,598,308,91,0,223,173,905,920,539,434,0,1,0,0,0,0,1,0,0,0,0,-1,9.197340647456742e-10,test
542,497,318,86,276,210,877,971,574,365,0,1,0,0,0,0,0,0,0,0,1,377,344,136,192,265,64,924,920,507,205,1,0,0,0,1,0,0,0,0,0,0,-1,5.873788564704004e-6,test
536,500,136,204,225,252,881,968,610,150,0,1,0,0,0,0,1,0,0,0,0,580,341,530,21,218,134,995,747,130,212,0,1,0,0,0,0,0,0,0,0,1,-1,4.727329648005036e-7,train
447,380,333,48,254,490,971,889,374,203,1,0,0,0,0,0,0,1,0,0,0,643,413,167,21,218,427,924,940,527,147,0,1,0,0,0,0,0,0,0,0,1,-1,1.7615714367406829e-7,test
539,183,363,215,407,45,924,720,260,186,1,0,0,0,0,0,0,1,0,0,0,641,139,212,286,268,309,889,822,448,211,0,1,0,0,0,0,0,0,0,1,0,-1,4.858210251433653e-8,train
672,649,333,193,379,358,700,995,810,201,0,1,0,0,0,0,0,0,0,0,1,472,28,76,355,263,312,842,901,598,338,1,0,0,0,1,0,0,0,0,0,0,-1,2.4358349383447985e-8,test
595,833,136,21,221,30,763,928,716,84,0,0,0,0,0,0,1,0,0,0,0,388,286,121,173,308,177,916,905,511,183,0,1,0,0,0,0,0,0,0,0,0,-1,1.1770401426009813e-5,train
498,672,242,30,241,101,739,987,783,15,0,1,0,0,0,0,1,0,0,0,0,526,963,136,453,294,407,802,889,633,479,1,0,0,0,1,0,0,0,0,0,0,-1,1.1952467824133205e-7,test
235,808,151,173,284,170,755,940,732,132,0,0,1,0,0,0,0,0,0,0,0,535,799,303,198,363,152,633,920,834,156,0,1,0,0,0,0,0,0,0,0,0,-1,0.18676268318350378,train
194,869,409,192,401,139,535,814,806,175,0,0,1,1,0,0,0,0,0,0,0,202,22,560,43,287,168,598,558,417,60,0,0,1,1,0,0,0,0,0,0,0,1,0.8619092528794877,test
689,352,182,129,274,222,944,912,468,209,1,0,0,0,0,0,0,1,0,0,0,658,369,182,224,308,181,940,920,484,245,0,1,0,0,0,0,0,0,0,0,0,-1,1.2651407829995413e-8,test
683,366,227,476,227,406,952,912,452,441,0,1,0,0,0,0,0,0,0,1,0,416,203,167,344,256,122,916,865,464,244,1,0,0,0,1,0,0,0,0,0,0,-1,7.925977520692615e-7,train
639,150,91,0,223,169,881,893,543,319,1,0,0,0,0,0,0,0,1,0,0,594,380,151,30,225,122,928,928,511,36,0,1,0,0,0,0,1,0,0,0,0,-1,8.679199053077467e-9,test
672,172,167,434,336,296,905,850,464,383,0,1,0,0,0,0,0,0,0,0,0,675,250,167,21,232,13,932,877,456,113,0,0,0,0,0,0,0,0,0,0,0,-1,7.953521432544664e-7,train
626,993,424,531,288,392,645,688,547,347,0,1,0,0,0,0,0,0,0,0,0,713,339,151,251,217,221,936,912,488,452,0,0,0,0,0,0,0,0,0,0,0,-1,6.491503637000786e-7,test
549,280,212,150,247,298,952,869,417,65,0,1,0,0,0,0,0,0,0,1,0,485,586,363,96,325,333,759,999,732,74,0,1,0,0,0,0,0,0,0,0,0,-1,2.648185519941287e-4,train
380,255,136,48,234,27,920,893,488,69,0,1,0,0,0,0,0,0,0,0,0,801,835,197,192,276,726,716,920,755,572,0,1,0,0,0,0,0,0,0,0,0,-1,1.812509113343669e-5,train
518,569,363,86,305,345,779,995,704,292,0,1,0,0,0,0,0,0,0,0,0,530,105,136,0,223,387,869,869,531,283,0,1,0,0,0,0,1,0,0,0,0,-1,3.539982448625124e-4,train
587,164,242,365,308,680,905,802,397,191,1,0,0,0,0,0,0,1,0,0,0,412,14,182,48,239,170,806,853,586,201,0,1,0,0,0,0,0,0,0,0,0,-1,1.573463562720428e-5,train
611,461,288,232,330,255,916,956,527,303,0,1,0,0,0,0,0,0,0,0,1,666,136,136,77,223,254,881,865,511,85,1,0,0,0,0,0,1,0,0,0,0,-1,3.991337810047673e-10,test
672,824,227,61,244,588,700,920,771,309,0,1,0,0,0,0,0,0,0,0,0,514,233,106,30,226,243,909,893,507,139,0,1,0,0,0,0,0,0,0,1,0,-1,6.765002185728243e-5,test
472,566,227,292,438,215,830,991,680,182,0,1,0,0,0,0,0,0,0,0,0,628,250,272,122,308,698,964,818,334,237,1,0,0,0,0,0,0,1,0,0,0,-1,5.207234617742743e-6,test
541,17,272,154,294,331,767,794,555,284,0,1,0,0,0,0,0,0,0,0,1,540,472,378,768,409,366,897,948,507,180,0,1,0,0,0,0,0,0,0,0,0,-1,1.3412734546765158e-4,test
703,486,151,257,272,581,889,968,594,313,1,0,0,0,0,0,1,0,0,0,0,459,813,515,130,312,330,417,822,916,89,0,1,0,0,0,0,0,0,0,0,0,-1,2.744506562467105e-8,test
601,963,136,152,279,392,802,889,633,100,1,0,0,0,0,0,0,1,0,0,0,583,899,257,163,276,95,688,865,720,122,0,1,0,0,0,0,0,0,0,1,0,-1,2.3412747778941955e-8,test
547,738,167,30,230,55,755,964,755,137,0,0,0,0,0,1,0,0,0,0,0,504,960,242,215,314,469,732,834,641,73,0,1,0,0,0,0,0,0,0,1,0,-1,9.316021361630353e-7,test
442,974,454,109,266,168,598,684,586,252,0,1,0,0,0,0,0,0,0,0,0,434,183,167,172,301,38,909,853,460,306,1,0,0,0,0,0,0,1,0,0,0,-1,7.608968401940177e-5,train
277,857,151,137,268,84,759,920,712,184,0,0,1,0,0,0,0,0,0,0,0,664,108,106,349,283,419,869,885,551,592,1,0,0,0,0,0,0,0,0,0,0,-1,4.198779442429792e-5,test
650,511,197,107,250,452,877,979,614,189,0,1,0,0,0,0,0,0,0,1,0,466,674,394,107,314,332,633,983,861,53,0,1,0,0,0,0,0,0,0,0,0,-1,4.27412214765682e-5,test
667,810,272,571,213,194,649,916,814,191,0,1,0,0,0,0,0,0,0,0,1,505,280,318,198,315,407,979,810,295,19,0,1,0,1,0,0,0,0,0,0,0,-1,2.9395327625238526e-6,test
509,97,242,339,319,278,853,802,464,182,0,1,0,0,0,0,0,0,0,0,0,464,50,151,116,254,109,834,861,562,325,0,1,0,0,0,0,0,0,0,0,0,-1,0.007916385324221816,train
474,383,333,30,240,582,971,893,378,719,1,0,0,0,0,0,0,0,1,0,0,642,272,106,125,228,710,912,905,511,378,1,0,0,0,0,0,0,1,0,0,0,-1,3.75076609948487e-8,test
